 60.1430 15.9333  248   0.50  -1.80  35.00  -423.0 -5235.0
 60.1430 15.9333  249   0.50  -1.80  35.00  -429.0 -5235.0
 60.1430 15.9333  250   0.50  -1.80  35.00  -423.0 -5228.0
 60.1430 15.9334  251   0.50  -1.80  35.00  -428.0 -5237.0
 60.1430 15.9334  252   0.50  -1.80  35.00  -420.0 -5239.0
 60.1430 15.9333  253   0.50  -1.80  35.00  -423.0 -5231.0
 60.1430 15.9333  254   0.50  -1.80  35.00  -429.0 -5233.0
 60.1430 15.9333  255   0.50  -1.80  35.00  -423.0 -5239.0
 60.1430 15.9333  256   0.50  -1.80  35.00  -434.0 -5239.0
 60.1429 15.9333  257   0.50  -1.80  35.00  -431.0 -5237.0
 60.1429 15.9333  258   0.50  -1.80  35.00  -428.0 -5233.0
 60.1430 15.9333  259   0.50  -1.80  35.00  -427.0 -5231.0
 60.1430 15.9333  260   0.50  -1.80  35.00  -430.0 -5229.0
 60.1430 15.9333  261   0.50  -1.80  35.00  -423.0 -5239.0
 60.1430 15.9333  262   0.50  -1.80  35.00  -428.0 -5231.0
 60.1430 15.9334  263   0.50  -1.80  35.00  -427.0 -5228.0
 60.1430 15.9333  264   0.50  -1.80  35.00  -431.0 -5227.0
 60.1430 15.9333  265   0.50  -1.80  35.00  -425.0 -5233.0
 60.1430 15.9333  266   0.50  -1.80  35.00  -427.0 -5239.0
 60.1430 15.9334  267   0.50  -1.80  35.00  -421.0 -5245.0
 60.1430 15.9334  268   0.50  -1.80  35.00  -424.0 -5225.0
 60.1430 15.9334  269   0.50  -1.80  35.00  -425.0 -5233.0
 60.1430 15.9334  270   0.50  -1.80  35.00  -429.0 -5244.0
 60.1430 15.9334  271   0.50  -1.80  35.00  -429.0 -5227.0
 60.1430 15.9333  272   0.50  -1.80  35.00  -427.0 -5232.0
 60.1430 15.9333  273   0.50  -1.80  35.00  -407.0 -5235.0
 60.1430 15.9334  274   0.50  -1.80  35.00  -419.0 -4797.0
 60.1430 15.9333  275   0.50  -1.80  35.00  -415.0 -4796.0
 60.1430 15.9333  276   0.50  -1.80  35.00  -419.0 -4794.0
 60.1430 15.9333  277   0.50  -1.80  35.00  -419.0 -4805.0
 60.1430 15.9333  278   0.50  -1.80  35.00  -417.0 -4794.0
 60.1430 15.9334  279   0.50  -1.80  35.00  -420.0 -4799.0
 60.1430 15.9333  280   0.50  -1.80  35.00  -427.0 -4793.0
 60.1430 15.9333  281   0.50  -1.80  35.00  -419.0 -4799.0
 60.1430 15.9333  282   0.50  -1.80  35.00  -415.0 -4796.0
 60.1430 15.9334  283   0.50  -1.80  35.00  -412.0 -4793.0
 60.1430 15.9334  284   0.50  -1.80  35.00  -416.0 -4801.0
 60.1430 15.9333  285   0.50  -1.80  35.00  -420.0 -4795.0
 60.1430 15.9333  286   0.50  -1.80  35.00  -414.0 -4791.0
 60.1430 15.9334  287   0.50  -1.80  35.00  -408.0 -4799.0
 60.1430 15.9334  288   0.50  -1.80  35.00  -419.0 -4795.0
 60.1430 15.9334  289   0.50  -1.80  35.00  -417.0 -4797.0
 60.1430 15.9334  290   0.50  -1.80  35.00  -412.0 -4803.0
 60.1430 15.9334  291   0.50  -1.80  35.00  -423.0 -4795.0
 60.1430 15.9334  292   0.50  -1.80  35.00  -419.0 -4791.0
 60.1430 15.9334  293   0.50  -1.80  35.00  -415.0 -4800.0
 60.1430 15.9334  294   0.50  -1.80  35.00  -415.0 -4791.0
 60.1430 15.9334  295   0.50  -1.80  35.00  -419.0 -4791.0
 60.1430 15.9334  296   0.50  -1.80  35.00  -421.0 -4795.0
 60.1430 15.9333  297   0.50  -1.80  35.00  -419.0 -4795.0
 60.1430 15.9333  298   0.50  -1.80  35.00  -427.0 -4793.0
 60.1430 15.9334  299   0.50  -1.80  35.00  -423.0 -4793.0
 60.1430 15.9334  300   0.50  -1.80  35.00  -419.0 -4791.0
 60.1430 15.9333  301   0.50  -1.80  35.00  -419.0 -4797.0
 60.1430 15.9333  302   0.50  -1.80  35.00  -423.0 -4795.0
 60.1430 15.9334  303   0.50  -1.80  35.00  -419.0 -4799.0
 60.1430 15.9334  304   0.50  -1.80  35.00  -421.0 -4796.0
 60.1430 15.9334  305   0.50  -1.80  35.00  -415.0 -4795.0
 60.1429 15.9333  306   0.50  -1.80  35.00  -419.0 -4796.0
 60.1429 15.9333  307   0.50  -1.80  35.00  -412.0 -4795.0
 60.1430 15.9334  308   0.50  -1.80  35.00  -416.0 -4795.0
 60.1430 15.9334  309   0.50  -1.80  35.00  -420.0 -4793.0
 60.1430 15.9333  310   0.50  -1.80  35.00  -423.0 -4800.0
 60.1430 15.9333  311   0.50  -1.80  35.00  -427.0 -4800.0
 60.1430 15.9334  312   0.50  -1.80  35.00  -419.0 -4797.0
 60.1430 15.9334  313   0.50  -1.80  35.00  -416.0 -4795.0
 60.1430 15.9334  314   0.50  -1.80  35.00  -421.0 -4791.0
 60.1430 15.9334  315   0.50  -1.80  35.00  -423.0 -4307.0
 60.1430 15.9334  316   0.50  -1.80  35.00  -427.0 -4311.0
 60.1430 15.9334  317   0.50  -1.80  35.00  -419.0 -4311.0
 60.1430 15.9334  318   0.50  -1.80  35.00  -423.0 -4307.0
 60.1430 15.9334  319   0.50  -1.80  35.00  -420.0 -4303.0
 60.1430 15.9334  320   0.50  -1.80  35.00  -427.0 -4299.0
 60.1430 15.9334  321   0.50  -1.80  35.00  -423.0 -4311.0
 60.1430 15.9334  322   0.50  -1.80  35.00  -431.0 -4307.0
 60.1430 15.9334  323   0.50  -1.80  35.00  -427.0 -4311.0
 60.1430 15.9334  324   0.50  -1.80  35.00  -431.0 -4303.0
 60.1430 15.9334  325   0.50  -1.80  35.00  -431.0 -4305.0
 60.1429 15.9334  326   0.50  -1.80  35.00  -412.0 -4304.0
 60.1429 15.9334  327   0.50  -1.80  35.00  -423.0 -4311.0
 60.1430 15.9333  328   0.50  -1.80  35.00  -421.0 -4307.0
 60.1430 15.9334  329   0.50  -1.80  35.00  -423.0 -4299.0
 60.1430 15.9334  330   0.50  -1.80  35.00  -427.0 -4307.0
 60.1430 15.9333  331   0.50  -1.80  35.00  -423.0 -4305.0
 60.1430 15.9333  332   0.50  -1.80  35.00  -423.0 -4295.0
 60.1430 15.9334  333   0.50  -1.80  35.00  -427.0 -4311.0
 60.1430 15.9334  334   0.50  -1.80  35.00  -428.0 -4307.0
 60.1430 15.9334  335   0.50  -1.80  35.00  -419.0 -4313.0
 60.1430 15.9334  336   0.50  -1.80  35.00  -425.0 -4307.0
 60.1430 15.9333  337   0.50  -1.80  35.00  -423.0 -4301.0
 60.1430 15.9333  338   0.50  -1.80  35.00  -423.0 -4307.0
 60.1430 15.9333  339   0.50  -1.80  35.00  -419.0 -4307.0
 60.1430 15.9334  340   0.50  -1.80  35.00  -421.0 -4308.0
 60.1430 15.9333  341   0.50  -1.80  35.00  -424.0 -4307.0
 60.1430 15.9333  342   0.50  -1.80  35.00  -431.0 -4313.0
 60.1430 15.9333  343   0.50  -1.80  35.00  -423.0 -4311.0
 60.1430 15.9334  344   0.50  -1.80  35.00  -423.0 -4307.0
 60.1430 15.9334  345   0.50  -1.80  35.00  -428.0 -4305.0
 60.1429 15.9333  346   0.50  -1.80  35.00  -421.0 -4303.0
 60.1429 15.9334  347   0.50  -1.80  35.00  -423.0 -4311.0
 60.1430 15.9334  348   0.50  -1.80  35.00  -425.0 -4307.0
 60.1430 15.9334  349   0.50  -1.80  35.00  -431.0 -4307.0
 60.1430 15.9334  350   0.50  -1.80  35.00  -427.0 -4311.0
 60.1430 15.9334  351   0.50  -1.80  35.00  -427.0 -4299.0
 60.1430 15.9334  352   0.50  -1.80  35.00  -427.0 -4309.0
 60.1430 15.9334  353   0.50  -1.80  35.00  -423.0 -4308.0
 60.1430 15.9334  354   0.50  -1.80  35.00  -427.0 -4311.0
 60.1430 15.9333  355   0.50  -1.80  35.00  -419.0 -4307.0
 60.1430 15.9333  356   0.50  -1.80  35.00  -431.0 -4307.0
 60.1430 15.9333  357   0.50  -1.80  35.00  -431.0 -4319.0
 60.1430 15.9333  358   0.50  -1.80  35.00  -435.0 -4097.0
 60.1430 15.9334  359   0.50  -1.80  35.00  -435.0 -4107.0
 60.1430 15.9334  360   0.50  -1.80  35.00  -431.0 -4095.0
 60.1430 15.9334  361   0.50  -1.80  35.00  -435.0 -4094.0
 60.1430 15.9334  362   0.50  -1.80  35.00  -429.0 -4096.0
 60.1430 15.9333  363   0.50  -1.80  35.00  -431.0 -4095.0
 60.1430 15.9333  364   0.50  -1.80  35.00  -424.0 -4095.0
 60.1430 15.9333  365   0.50  -1.80  35.00  -433.0 -4102.0
 60.1430 15.9333  366   0.50  -1.80  35.00  -433.0 -4094.0
 60.1429 15.9334  367   0.50  -1.80  35.00  -433.0 -4095.0
 60.1429 15.9334  368   0.50  -1.80  35.00  -429.0 -4095.0
 60.1430 15.9333  369   0.50  -1.80  35.00  -435.0 -4096.0
 60.1430 15.9333  370   0.50  -1.80  35.00  -431.0 -4090.0
 60.1430 15.9333  371   0.50  -1.80  35.00  -440.0 -4103.0
 60.1430 15.9333  372   0.50  -1.80  35.00  -435.0 -4099.0
 60.1430 15.9333  373   0.50  -1.80  35.00  -427.0 -4091.0
 60.1430 15.9333  374   0.50  -1.80  35.00  -433.0 -4101.0
 60.1430 15.9334  375   0.50  -1.80  35.00  -441.0 -4101.0
 60.1430 15.9334  376   0.50  -1.80  35.00  -435.0 -4093.0
 60.1430 15.9334  377   0.50  -1.80  35.00  -439.0 -4095.0
 60.1430 15.9334  378   0.50  -1.80  35.00  -434.0 -4099.0
 60.1430 15.9334  379   0.50  -1.80  35.00  -433.0 -4096.0
 60.1430 15.9334  380   0.50  -1.80  35.00  -435.0 -4093.0
 60.1430 15.9334  381   0.50  -1.80  35.00  -433.0 -4091.0
 60.1430 15.9334  382   0.50  -1.80  35.00  -431.0 -4095.0
