 60.1431 15.9333  179   0.50  -1.80  35.00  -393.0 -4418.0
 60.1431 15.9333  180   0.50  -1.80  35.00  -403.0 -4415.0
 60.1431 15.9333  181   0.50  -1.80  35.00  -403.0 -4413.0
 60.1431 15.9333  182   0.50  -1.80  35.00  -384.0 -4411.0
 60.1431 15.9333  183   0.50  -1.80  35.00  -407.0 -4415.0
 60.1431 15.9333  184   0.50  -1.80  35.00  -402.0 -4419.0
 60.1431 15.9333  185   0.50  -1.80  35.00  -401.0 -4411.0
 60.1431 15.9333  186   0.50  -1.80  35.00  -395.0 -4408.0
 60.1431 15.9333  187   0.50  -1.80  35.00  -395.0 -4409.0
 60.1431 15.9333  188   0.50  -1.80  35.00  -401.0 -4411.0
 60.1431 15.9333  189   0.50  -1.80  35.00  -396.0 -4409.0
 60.1431 15.9333  190   0.50  -1.80  35.00  -409.0 -4406.0
 60.1431 15.9333  191   0.50  -1.80  35.00  -398.0 -4420.0
 60.1431 15.9333  192   0.50  -1.80  35.00  -399.0 -4415.0
 60.1431 15.9333  193   0.50  -1.80  35.00  -399.0 -4419.0
 60.1432 15.9333  194   0.50  -1.80  35.00  -398.0 -4415.0
 60.1432 15.9333  195   0.50  -1.80  35.00  -391.0 -4407.0
 60.1431 15.9333  196   0.50  -1.80  35.00  -395.0 -4417.0
 60.1431 15.9333  197   0.50  -1.80  35.00  -399.0 -4415.0
 60.1431 15.9333  198   0.50  -1.80  35.00  -399.0 -4412.0
 60.1431 15.9333  199   0.50  -1.80  35.00  -395.0 -4420.0
 60.1431 15.9333  200   0.50  -1.80  35.00  -397.0 -4411.0
 60.1431 15.9333  201   0.50  -1.80  35.00  -392.0 -4409.0
 60.1431 15.9333  202   0.50  -1.80  35.00  -391.0 -4406.0
 60.1431 15.9333  203   0.50  -1.80  35.00  -397.0 -4418.0
 60.1431 15.9333  204   0.50  -1.80  35.00  -399.0 -4416.0
 60.1432 15.9333  205   0.50  -1.80  35.00  -401.0 -4412.0
 60.1432 15.9333  206   0.50  -1.80  35.00  -401.0 -4410.0
 60.1431 15.9333  207   0.50  -1.80  35.00  -393.0 -4416.0
 60.1431 15.9333  208   0.50  -1.80  35.00  -402.0 -4412.0
 60.1432 15.9333  209   0.50  -1.80  35.00  -397.0 -4209.0
 60.1432 15.9333  210   0.50  -1.80  35.00  -399.0 -4213.0
 60.1431 15.9333  211   0.50  -1.80  35.00  -397.0 -4209.0
 60.1431 15.9333  212   0.50  -1.80  35.00  -401.0 -4204.0
 60.1431 15.9333  213   0.50  -1.80  35.00  -397.0 -4201.0
 60.1431 15.9333  214   0.50  -1.80  35.00  -401.0 -4207.0
 60.1431 15.9333  215   0.50  -1.80  35.00  -395.0 -4220.0
 60.1431 15.9333  216   0.50  -1.80  35.00  -406.0 -4213.0
 60.1431 15.9333  217   0.50  -1.80  35.00  -401.0 -4214.0
 60.1431 15.9333  218   0.50  -1.80  35.00  -392.0 -4218.0
 60.1432 15.9333  219   0.50  -1.80  35.00  -393.0 -4201.0
 60.1432 15.9333  220   0.50  -1.80  35.00  -407.0 -4202.0
 60.1432 15.9333  221   0.50  -1.80  35.00  -398.0 -4209.0
 60.1432 15.9333  222   0.50  -1.80  35.00  -385.0 -4209.0
 60.1431 15.9333  223   0.50  -1.80  35.00  -397.0 -4200.0
 60.1431 15.9333  224   0.50  -1.80  35.00  -401.0 -4207.0
 60.1431 15.9333  225   0.50  -1.80  35.00  -393.0 -4210.0
 60.1431 15.9333  226   0.50  -1.80  35.00  -395.0 -4207.0
 60.1431 15.9333  227   0.50  -1.80  35.00  -393.0 -4210.0
 60.1431 15.9333  228   0.50  -1.80  35.00  -394.0 -4206.0
 60.1431 15.9333  229   0.50  -1.80  35.00  -399.0 -4204.0
 60.1431 15.9333  230   0.50  -1.80  35.00  -398.0 -4211.0
 60.1431 15.9333  231   0.50  -1.80  35.00  -397.0 -4203.0
 60.1431 15.9333  232   0.50  -1.80  35.00  -399.0 -4204.0
 60.1431 15.9333  233   0.50  -1.80  35.00  -408.0 -4209.0
 60.1431 15.9333  234   0.50  -1.80  35.00  -401.0 -4209.0
 60.1431 15.9333  235   0.50  -1.80  35.00  -403.0 -4215.0
 60.1431 15.9333  236   0.50  -1.80  35.00  -394.0 -4207.0
 60.1431 15.9333  237   0.50  -1.80  35.00  -405.0 -4211.0
 60.1431 15.9333  238   0.50  -1.80  35.00  -399.0 -4217.0
 60.1431 15.9333  239   0.50  -1.80  35.00  -395.0 -4207.0
 60.1431 15.9333  240   0.50  -1.80  35.00  -395.0 -4207.0
 60.1431 15.9333  241   0.50  -1.80  35.00  -391.0 -4209.0
 60.1431 15.9333  242   0.50  -1.80  35.00  -399.0 -4209.0
 60.1432 15.9333  243   0.50  -1.80  35.00  -401.0 -4209.0
 60.1432 15.9333  244   0.50  -1.80  35.00  -399.0 -4213.0
 60.1431 15.9333  245   0.50  -1.80  35.00  -402.0 -4207.0
 60.1431 15.9333  246   0.50  -1.80  35.00  -395.0 -4205.0
 60.1431 15.9333  247   0.50  -1.80  35.00  -397.0 -4199.0
 60.1431 15.9333  248   0.50  -1.80  35.00  -399.0 -4210.0
 60.1431 15.9333  249   0.50  -1.80  35.00  -401.0 -4211.0
 60.1431 15.9333  250   0.50  -1.80  35.00  -393.0 -4209.0
 60.1431 15.9333  251   0.50  -1.80  35.00  -403.0 -4211.0
 60.1431 15.9333  252   0.50  -1.80  35.00  -396.0 -3833.0
