 55.7827 18.3061  151   0.20  -4.40  39.00  -442.0  5802.0
 55.7827 18.3061  152   0.20  -4.40  39.00  -443.0  5813.0
 55.7827 18.3061  153   0.20  -4.40  39.00  -440.0  5807.0
 55.7827 18.3060  154   0.20  -4.40  39.00  -434.0  5807.0
 55.7827 18.3060  155   0.20  -4.40  39.00  -438.0  5819.0
 55.7827 18.3061  156   0.20  -4.40  39.00  -443.0  5813.0
 55.7827 18.3061  157   0.20  -4.40  39.00  -441.0  5813.0
 55.7827 18.3061  158   0.20  -4.40  39.00  -446.0  5815.0
 55.7827 18.3061  159   0.20  -4.40  39.00  -444.0  5813.0
 55.7827 18.3061  160   0.20  -4.40  39.00  -437.0  5801.0
 55.7827 18.3061  161   0.20  -4.40  39.00  -441.0  5814.0
 55.7827 18.3061  162   0.20  -4.40  39.00  -439.0  5810.0
 55.7828 18.3061  163   0.20  -4.40  39.00  -439.0  5800.0
 55.7828 18.3061  164   0.20  -4.40  39.00  -439.0  5817.0
 55.7827 18.3060  165   0.20  -4.40  39.00  -439.0  5817.0
 55.7827 18.3061  166   0.20  -4.40  39.00  -433.0  5806.0
 55.7827 18.3061  167   0.20  -4.40  39.00  -440.0  5803.0
 55.7827 18.3061  168   0.20  -4.40  39.00  -441.0  5811.0
 55.7827 18.3061  169   0.20  -4.40  39.00  -440.0  5806.0
 55.7827 18.3061  170   0.20  -4.40  39.00  -447.0  5755.0
 55.7827 18.3061  171   0.20  -4.40  39.00  -441.0  5760.0
 55.7827 18.3060  172   0.20  -4.40  39.00  -444.0  5762.0
 55.7827 18.3060  173   0.20  -4.40  39.00  -451.0  5757.0
 55.7827 18.3060  174   0.20  -4.40  39.00  -449.0  5754.0
 55.7827 18.3061  175   0.20  -4.40  39.00  -448.0  5751.0
 55.7827 18.3060  176   0.20  -4.40  39.00  -443.0  5750.0
 55.7827 18.3060  177   0.20  -4.40  39.00  -439.0  5760.0
 55.7827 18.3061  178   0.20  -4.40  39.00  -443.0  5764.0
 55.7827 18.3061  179   0.20  -4.40  39.00  -447.0  5753.0
 55.7827 18.3061  180   0.20  -4.40  39.00  -446.0  5763.0
 55.7827 18.3061  181   0.20  -4.40  39.00  -443.0  5754.0
 55.7827 18.3061  182   0.20  -4.40  39.00  -435.0  5755.0
 55.7827 18.3061  183   0.20  -4.40  39.00  -450.0  5757.0
 55.7827 18.3061  184   0.20  -4.40  39.00  -447.0  5757.0
 55.7827 18.3061  185   0.20  -4.40  39.00  -446.0  5758.0
 55.7827 18.3061  186   0.20  -4.40  39.00  -451.0  5759.0
 55.7827 18.3061  187   0.20  -4.40  39.00  -443.0  5753.0
 55.7827 18.3061  188   0.20  -4.40  39.00  -444.0  5766.0
 55.7827 18.3061  189   0.20  -4.40  39.00  -450.0  5750.0
 55.7827 18.3061  190   0.20  -4.40  39.00  -447.0  5748.0
 55.7827 18.3061  191   0.20  -4.40  39.00  -444.0  5753.0
 55.7827 18.3061  192   0.20  -4.40  39.00  -446.0  5760.0
 55.7827 18.3061  193   0.20  -4.40  39.00  -446.0  5762.0
 55.7827 18.3060  194   0.20  -4.40  39.00  -442.0  5755.0
 55.7827 18.3060  195   0.20  -4.40  39.00  -449.0  5753.0
 55.7827 18.3061  196   0.20  -4.40  39.00  -439.0  5757.0
 55.7827 18.3061  197   0.20  -4.40  39.00  -447.0  5763.0
 55.7827 18.3061  198   0.20  -4.40  39.00  -442.0  5751.0
 55.7827 18.3061  199   0.20  -4.40  39.00  -451.0  5757.0
 55.7827 18.3061  200   0.20  -4.40  39.00  -442.0  5757.0
 55.7827 18.3061  201   0.20  -4.40  39.00  -443.0  5760.0
 55.7827 18.3061  202   0.20  -4.40  39.00  -447.0  5749.0
 55.7827 18.3061  203   0.20  -4.40  39.00  -447.0  5758.0
 55.7827 18.3061  204   0.20  -4.40  39.00  -443.0  5763.0
 55.7827 18.3061  205   0.20  -4.40  39.00  -450.0  5757.0
 55.7827 18.3061  206   0.20  -4.40  39.00  -452.0  5754.0
 55.7827 18.3061  207   0.20  -4.40  39.00  -445.0  5766.0
 55.7827 18.3061  208   0.20  -4.40  39.00  -448.0  5765.0
 55.7827 18.3061  209   0.20  -4.40  39.00  -455.0  5858.0
 55.7827 18.3061  210   0.20  -4.40  39.00  -457.0  5859.0
 55.7827 18.3061  211   0.20  -4.40  39.00  -454.0  5857.0
 55.7827 18.3061  212   0.20  -4.40  39.00  -453.0  5858.0
 55.7827 18.3061  213   0.20  -4.40  39.00  -456.0  5861.0
 55.7827 18.3061  214   0.20  -4.40  39.00  -452.0  5857.0
 55.7827 18.3061  215   0.20  -4.40  39.00  -455.0  5858.0
 55.7827 18.3061  216   0.20  -4.40  39.00  -453.0  5846.0
 55.7827 18.3061  217   0.20  -4.40  39.00  -449.0  5859.0
 55.7827 18.3061  218   0.20  -4.40  39.00  -455.0  5853.0
 55.7827 18.3061  219   0.20  -4.40  39.00  -455.0  5861.0
 55.7827 18.3061  220   0.20  -4.40  39.00  -447.0  5851.0
 55.7827 18.3061  221   0.20  -4.40  39.00  -449.0  5857.0
 55.7827 18.3061  222   0.20  -4.40  39.00  -451.0  5860.0
 55.7827 18.3061  223   0.20  -4.40  39.00  -451.0  5857.0
 55.7827 18.3061  224   0.20  -4.40  39.00  -451.0  5845.0
 55.7827 18.3061  225   0.20  -4.40  39.00  -455.0  5860.0
 55.7827 18.3061  226   0.20  -4.40  39.00  -449.0  5856.0
 55.7827 18.3061  227   0.20  -4.40  39.00  -449.0  5855.0
 55.7827 18.3061  228   0.20  -4.40  39.00  -455.0  5857.0
 55.7828 18.3060  229   0.20  -4.40  39.00  -454.0  5849.0
 55.7828 18.3060  230   0.20  -4.40  39.00  -459.0  5856.0
 55.7828 18.3060  231   0.20  -4.40  39.00  -455.0  5861.0
 55.7827 18.3061  232   0.20  -4.40  39.00  -447.0  5856.0
 55.7827 18.3061  233   0.20  -4.40  39.00  -459.0  5853.0
 55.7827 18.3061  234   0.20  -4.40  39.00  -449.0  5857.0
 55.7827 18.3061  235   0.20  -4.40  39.00  -454.0  5858.0
 55.7827 18.3061  236   0.20  -4.40  39.00  -455.0  5853.0
 55.7828 18.3061  237   0.20  -4.40  39.00  -457.0  5854.0
 55.7828 18.3061  238   0.20  -4.40  39.00  -453.0  5858.0
 55.7827 18.3060  239   0.20  -4.40  39.00  -452.0  5851.0
 55.7827 18.3060  240   0.20  -4.40  39.00  -448.0  5856.0
 55.7827 18.3060  241   0.20  -4.40  39.00  -457.0  5853.0
 55.7827 18.3060  242   0.20  -4.40  39.00  -448.0  5853.0
 55.7827 18.3061  243   0.20  -4.40  39.00  -456.0  5851.0
 55.7827 18.3061  244   0.20  -4.40  39.00  -459.0  5874.0
 55.7827 18.3061  245   0.20  -4.40  39.00  -452.0  5850.0
 55.7827 18.3061  246   0.20  -4.40  39.00  -445.0  5858.0
 55.7827 18.3061  247   0.20  -4.40  39.00  -458.0  5848.0
 55.7827 18.3060  248   0.20  -4.40  39.00  -451.0  5851.0
 55.7827 18.3060  249   0.20  -4.40  39.00  -459.0  5855.0
 55.7827 18.3060  250   0.20  -4.40  39.00  -451.0  5851.0
 55.7827 18.3061  251   0.20  -4.40  39.00  -440.0  5850.0
 55.7827 18.3061  252   0.20  -4.40  39.00  -443.0 -5785.0
 55.7827 18.3061  253   0.20  -4.40  39.00  -443.0 -5782.0
 55.7827 18.3061  254   0.20  -4.40  39.00  -427.0 -5787.0
 55.7827 18.3061  255   0.20  -4.40  39.00  -442.0 -5779.0
 55.7827 18.3061  256   0.20  -4.40  39.00  -437.0 -5784.0
 55.7827 18.3061  257   0.20  -4.40  39.00  -443.0 -5783.0
 55.7827 18.3061  258   0.20  -4.40  39.00  -447.0 -5783.0
 55.7827 18.3061  259   0.20  -4.40  39.00  -438.0 -5778.0
 55.7827 18.3061  260   0.20  -4.40  39.00  -439.0 -5785.0
 55.7827 18.3061  261   0.20  -4.40  39.00  -440.0 -5781.0
 55.7827 18.3061  262   0.20  -4.40  39.00  -447.0 -5778.0
 55.7827 18.3061  263   0.20  -4.40  39.00  -443.0 -5774.0
 55.7827 18.3061  264   0.20  -4.40  39.00  -440.0 -5781.0
 55.7827 18.3061  265   0.20  -4.40  39.00  -441.0 -5783.0
 55.7827 18.3061  266   0.20  -4.40  39.00  -444.0 -5778.0
 55.7827 18.3061  267   0.20  -4.40  39.00  -440.0 -5783.0
 55.7827 18.3061  268   0.20  -4.40  39.00  -443.0 -5771.0
 55.7827 18.3061  269   0.20  -4.40  39.00  -451.0 -5785.0
 55.7827 18.3061  270   0.20  -4.40  39.00  -441.0 -5780.0
 55.7827 18.3061  271   0.20  -4.40  39.00  -439.0 -5769.0
 55.7827 18.3061  272   0.20  -4.40  39.00  -444.0 -5781.0
 55.7827 18.3061  273   0.20  -4.40  39.00  -443.0 -5783.0
 55.7827 18.3061  274   0.20  -4.40  39.00  -442.0 -5781.0
 55.7827 18.3061  275   0.20  -4.40  39.00  -451.0 -5769.0
 55.7827 18.3061  276   0.20  -4.40  39.00  -439.0 -5779.0
 55.7827 18.3061  277   0.20  -4.40  39.00  -442.0 -5777.0
 55.7827 18.3061  278   0.20  -4.40  39.00  -447.0 -5766.0
 55.7827 18.3061  279   0.20  -4.40  39.00  -453.0 -5766.0
 55.7827 18.3061  280   0.20  -4.40  39.00  -442.0 -5774.0
 55.7827 18.3061  281   0.20  -4.40  39.00  -448.0 -5582.0
 55.7827 18.3061  282   0.20  -4.40  39.00  -455.0 -5587.0
 55.7827 18.3061  283   0.20  -4.40  39.00  -447.0 -5582.0
 55.7827 18.3061  284   0.20  -4.40  39.00  -444.0 -5586.0
 55.7827 18.3061  285   0.20  -4.40  39.00  -443.0 -5582.0
 55.7827 18.3061  286   0.20  -4.40  39.00  -441.0 -5585.0
 55.7827 18.3061  287   0.20  -4.40  39.00  -445.0 -5591.0
 55.7827 18.3061  288   0.20  -4.40  39.00  -452.0 -5579.0
 55.7827 18.3061  289   0.20  -4.40  39.00  -445.0 -5582.0
 55.7827 18.3061  290   0.20  -4.40  39.00  -444.0 -5588.0
 55.7827 18.3061  291   0.20  -4.40  39.00  -454.0 -5585.0
 55.7827 18.3061  292   0.20  -4.40  39.00  -443.0 -5585.0
 55.7827 18.3061  293   0.20  -4.40  39.00  -447.0 -5581.0
 55.7827 18.3061  294   0.20  -4.40  39.00  -445.0 -5582.0
 55.7827 18.3061  295   0.20  -4.40  39.00  -448.0 -5575.0
 55.7827 18.3061  296   0.20  -4.40  39.00  -449.0 -5579.0
 55.7827 18.3061  297   0.20  -4.40  39.00  -452.0 -5583.0
 55.7827 18.3061  298   0.20  -4.40  39.00  -445.0 -5579.0
 55.7827 18.3060  299   0.20  -4.40  39.00  -443.0 -5570.0
 55.7827 18.3061  300   0.20  -4.40  39.00  -449.0 -5589.0
 55.7827 18.3061  301   0.20  -4.40  39.00  -446.0 -5581.0
 55.7827 18.3059  302   0.20  -4.40  39.00  -451.0 -5588.0
 55.7827 18.3059  303   0.20  -4.40  39.00  -445.0 -5585.0
 55.7827 18.3059  304   0.20  -4.40  39.00  -445.0 -5581.0
 55.7827 18.3061  305   0.20  -4.40  39.00  -439.0 -5585.0
 55.7828 18.3060  306   0.20  -4.40  39.00  -453.0 -5576.0
 55.7828 18.3060  307   0.20  -4.40  39.00  -448.0 -5587.0
 55.7828 18.3060  308   0.20  -4.40  39.00  -440.0 -5582.0
 55.7828 18.3061  309   0.20  -4.40  39.00  -439.0 -5578.0
 55.7828 18.3061  310   0.20  -4.40  39.00  -446.0 -5575.0
 55.7827 18.3060  311   0.20  -4.40  39.00  -455.0 -5579.0
 55.7827 18.3060  312   0.20  -4.40  39.00  -444.0 -5582.0
 55.7827 18.3061  313   0.20  -4.40  39.00  -447.0 -5585.0
 55.7827 18.3061  314   0.20  -4.40  39.00  -444.0 -5578.0
 55.7827 18.3061  315   0.20  -4.40  39.00  -447.0 -5583.0
 55.7827 18.3061  316   0.20  -4.40  39.00  -449.0 -5581.0
 55.7827 18.3061  317   0.20  -4.40  39.00  -449.0 -5579.0
 55.7827 18.3061  318   0.20  -4.40  39.00  -443.0 -5573.0
 55.7827 18.3061  319   0.20  -4.40  39.00  -445.0 -5582.0
 55.7827 18.3061  320   0.20  -4.40  39.00  -445.0 -5576.0
 55.7827 18.3061  321   0.20  -4.40  39.00  -445.0 -5577.0
 55.7827 18.3061  322   0.20  -4.40  39.00  -448.0 -5579.0
 55.7827 18.3061  323   0.20  -4.40  39.00  -427.0 -5579.0
 55.7827 18.3061  324   0.20  -4.40  39.00  -441.0 -5279.0
 55.7827 18.3061  325   0.20  -4.40  39.00  -439.0 -5283.0
 55.7827 18.3061  326   0.20  -4.40  39.00  -433.0 -5283.0
 55.7827 18.3061  327   0.20  -4.40  39.00  -435.0 -5276.0
 55.7827 18.3061  328   0.20  -4.40  39.00  -438.0 -5283.0
 55.7827 18.3061  329   0.20  -4.40  39.00  -433.0 -5267.0
 55.7827 18.3061  330   0.20  -4.40  39.00  -433.0 -5282.0
 55.7827 18.3061  331   0.20  -4.40  39.00  -437.0 -5275.0
 55.7827 18.3061  332   0.20  -4.40  39.00  -435.0 -5272.0
 55.7827 18.3061  333   0.20  -4.40  39.00  -440.0 -5274.0
 55.7827 18.3061  334   0.20  -4.40  39.00  -435.0 -5278.0
 55.7827 18.3061  335   0.20  -4.40  39.00  -441.0 -5274.0
 55.7827 18.3061  336   0.20  -4.40  39.00  -437.0 -5276.0
 55.7827 18.3061  337   0.20  -4.40  39.00  -446.0 -5283.0
 55.7827 18.3061  338   0.20  -4.40  39.00  -441.0 -5277.0
 55.7827 18.3061  339   0.20  -4.40  39.00  -437.0 -5279.0
 55.7827 18.3061  340   0.20  -4.40  39.00  -430.0 -5279.0
 55.7827 18.3061  341   0.20  -4.40  39.00  -431.0 -5277.0
 55.7827 18.3061  342   0.20  -4.40  39.00  -437.0 -5283.0
 55.7827 18.3061  343   0.20  -4.40  39.00  -439.0 -5278.0
 55.7827 18.3061  344   0.20  -4.40  39.00  -435.0 -5275.0
 55.7827 18.3061  345   0.20  -4.40  39.00  -437.0 -5280.0
 55.7827 18.3061  346   0.20  -4.40  39.00  -436.0 -5278.0
 55.7827 18.3061  347   0.20  -4.40  39.00  -441.0 -5278.0
 55.7827 18.3061  348   0.20  -4.40  39.00  -433.0 -5272.0
 55.7827 18.3061  349   0.20  -4.40  39.00  -443.0 -5279.0
 55.7827 18.3061  350   0.20  -4.40  39.00  -437.0 -5270.0
 55.7827 18.3061  351   0.20  -4.40  39.00  -447.0 -5278.0
 55.7827 18.3061  352   0.20  -4.40  39.00  -441.0 -5279.0
 55.7827 18.3061  353   0.20  -4.40  39.00  -437.0 -5264.0
 55.7827 18.3061  354   0.20  -4.40  39.00  -433.0 -5280.0
 55.7827 18.3061  355   0.20  -4.40  39.00  -439.0 -5275.0
 55.7827 18.3061  356   0.20  -4.40  39.00  -445.0 -5272.0
 55.7827 18.3061  357   0.20  -4.40  39.00  -439.0 -5276.0
 55.7827 18.3061  358   0.20  -4.40  39.00  -441.0 -5280.0
 55.7827 18.3061  359   0.20  -4.40  39.00  -440.0 -5278.0
 55.7827 18.3061  360   0.20  -4.40  39.00  -431.0 -5275.0
 55.7827 18.3061  361   0.20  -4.40  39.00  -433.0 -5282.0
 55.7827 18.3061  362   0.20  -4.40  39.00  -441.0 -5275.0
 55.7827 18.3061  363   0.20  -4.40  39.00  -441.0 -5267.0
 55.7827 18.3061  364   0.20  -4.40  39.00  -429.0 -5275.0
 55.7827 18.3061  365   0.20  -4.40  39.00  -441.0 -5275.0
 55.7827 18.3061  366   0.20  -4.40  39.00  -436.0 -5273.0
 55.7827 18.3061  367   0.20  -4.40  39.00  -442.0 -4949.0
 55.7827 18.3061  368   0.20  -4.40  39.00  -435.0 -4943.0
 55.7827 18.3061  369   0.20  -4.40  39.00  -435.0 -4945.0
 55.7827 18.3061  370   0.20  -4.40  39.00  -431.0 -4945.0
 55.7827 18.3061  371   0.20  -4.40  39.00  -438.0 -4946.0
 55.7827 18.3061  372   0.20  -4.40  39.00  -440.0 -4947.0
 55.7827 18.3061  373   0.20  -4.40  39.00  -437.0 -4945.0
 55.7827 18.3061  374   0.20  -4.40  39.00  -436.0 -4959.0
 55.7827 18.3061  375   0.20  -4.40  39.00  -441.0 -4942.0
 55.7827 18.3061  376   0.20  -4.40  39.00  -437.0 -4948.0
 55.7827 18.3061  377   0.20  -4.40  39.00  -440.0 -4950.0
 55.7827 18.3060  378   0.20  -4.40  39.00  -439.0 -4949.0
 55.7827 18.3060  379   0.20  -4.40  39.00  -439.0 -4943.0
 55.7827 18.3061  380   0.20  -4.40  39.00  -437.0 -4940.0
 55.7827 18.3061  381   0.20  -4.40  39.00  -441.0 -4947.0
 55.7826 18.3061  382   0.20  -4.40  39.00  -443.0 -4950.0
 55.7826 18.3061  383   0.20  -4.40  39.00  -446.0 -4940.0
 55.7827 18.3060  384   0.20  -4.40  39.00  -434.0 -4947.0
