 55.7828 18.3061  377   0.20  -4.40  39.00  -756.0 -5337.0
 55.7828 18.3061  378   0.20  -4.40  39.00  -755.0 -5335.0
 55.7828 18.3061  379   0.20  -4.40  39.00  -755.0 -5343.0
 55.7828 18.3061  380   0.20  -4.40  39.00  -762.0 -5343.0
 55.7828 18.3061  381   0.20  -4.40  39.00  -759.0 -5335.0
 55.7828 18.3061  382   0.20  -4.40  39.00  -751.0 -5339.0
 55.7828 18.3061  383   0.20  -4.40  39.00  -756.0 -5339.0
 55.7828 18.3061  384   0.20  -4.40  39.00  -759.0 -5339.0
 55.7828 18.3061  385   0.20  -4.40  39.00  -752.0 -5331.0
 55.7828 18.3061  386   0.20  -4.40  39.00  -752.0 -5337.0
 55.7828 18.3061  387   0.20  -4.40  39.00  -759.0 -5335.0
 55.7828 18.3061  388   0.20  -4.40  39.00  -759.0 -5339.0
 55.7828 18.3061  389   0.20  -4.40  39.00  -750.0 -5328.0
 55.7828 18.3061  390   0.20  -4.40  39.00  -757.0 -5331.0
 55.7828 18.3061  391   0.20  -4.40  39.00  -751.0 -5333.0
 55.7828 18.3061  392   0.20  -4.40  39.00  -753.0 -5335.0
 55.7828 18.3061  393   0.20  -4.40  39.00  -753.0 -5341.0
 55.7828 18.3062  394   0.20  -4.40  39.00  -763.0 -5335.0
 55.7828 18.3060  395   0.20  -4.40  39.00  -759.0 -5335.0
 55.7828 18.3060  396   0.20  -4.40  39.00  -755.0 -5339.0
 55.7828 18.3060  397   0.20  -4.40  39.00  -760.0 -5331.0
 55.7828 18.3061  398   0.20  -4.40  39.00  -761.0 -5339.0
 55.7828 18.3061  399   0.20  -4.40  39.00  -755.0 -5333.0
 55.7827 18.3061  400   0.20  -4.40  39.00  -751.0 -5343.0
 55.7827 18.3061  401   0.20  -4.40  39.00  -635.0 -5339.0
 55.7828 18.3062  402   0.20  -4.40  39.00  -641.0 -5331.0
 55.7828 18.3062  403   0.20  -4.40  39.00  -639.0  4925.0
 55.7828 18.3061  404   0.20  -4.40  39.00  -635.0  4925.0
 55.7828 18.3061  405   0.20  -4.40  39.00  -631.0  4925.0
 55.7828 18.3061  406   0.20  -4.40  39.00  -628.0  4917.0
 55.7828 18.3061  407   0.20  -4.40  39.00  -633.0  4915.0
 55.7828 18.3061  408   0.20  -4.40  39.00  -631.0  4917.0
 55.7828 18.3061  409   0.20  -4.40  39.00  -635.0  4919.0
 55.7828 18.3061  410   0.20  -4.40  39.00  -635.0  4917.0
 55.7828 18.3061  411   0.20  -4.40  39.00  -639.0  4911.0
 55.7828 18.3061  412   0.20  -4.40  39.00  -635.0  4911.0
 55.7827 18.3061  413   0.20  -4.40  39.00  -631.0  4916.0
 55.7827 18.3061  414   0.20  -4.40  39.00  -633.0  4919.0
 55.7828 18.3061  415   0.20  -4.40  39.00  -631.0  4903.0
 55.7828 18.3061  416   0.20  -4.40  39.00  -631.0  4909.0
 55.7828 18.3061  417   0.20  -4.40  39.00  -627.0  4905.0
 55.7828 18.3061  418   0.20  -4.40  39.00  -639.0  4909.0
 55.7828 18.3061  419   0.20  -4.40  39.00  -635.0  4913.0
 55.7828 18.3061  420   0.20  -4.40  39.00  -635.0  4911.0
 55.7828 18.3061  421   0.20  -4.40  39.00  -629.0  4907.0
 55.7828 18.3061  422   0.20  -4.40  39.00  -640.0  4906.0
 55.7828 18.3061  423   0.20  -4.40  39.00  -635.0  4910.0
 55.7828 18.3061  424   0.20  -4.40  39.00  -639.0  4908.0
 55.7828 18.3061  425   0.20  -4.40  39.00  -637.0  4909.0
 55.7828 18.3061  426   0.20  -4.40  39.00  -637.0  4905.0
 55.7828 18.3061  427   0.20  -4.40  39.00  -639.0  4909.0
 55.7828 18.3061  428   0.20  -4.40  39.00  -636.0  4905.0
 55.7828 18.3061  429   0.20  -4.40  39.00  -629.0  4905.0
 55.7827 18.3061  430   0.20  -4.40  39.00  -635.0  4909.0
 55.7827 18.3061  431   0.20  -4.40  39.00  -633.0  4908.0
 55.7828 18.3061  432   0.20  -4.40  39.00  -635.0  4909.0
 55.7827 18.3061  433   0.20  -4.40  39.00  -635.0  4897.0
 55.7827 18.3061  434   0.20  -4.40  39.00  -635.0  4901.0
 55.7828 18.3061  435   0.20  -4.40  39.00  -637.0  4897.0
 55.7828 18.3061  436   0.20  -4.40  39.00  -634.0  4901.0
 55.7828 18.3061  437   0.20  -4.40  39.00  -635.0  4905.0
 55.7828 18.3061  438   0.20  -4.40  39.00  -630.0  4891.0
 55.7828 18.3061  439   0.20  -4.40  39.00  -637.0  4897.0
 55.7828 18.3061  440   0.20  -4.40  39.00  -635.0  4896.0
 55.7828 18.3061  441   0.20  -4.40  39.00  -643.0  4893.0
 55.7828 18.3061  442   0.20  -4.40  39.00  -572.0  4897.0
 55.7828 18.3061  443   0.20  -4.40  39.00  -576.0  4911.0
 55.7828 18.3061  444   0.20  -4.40  39.00  -563.0  4915.0
 55.7828 18.3061  445   0.20  -4.40  39.00  -579.0  4908.0
 55.7828 18.3061  446   0.20  -4.40  39.00  -571.0  4913.0
 55.7828 18.3061  447   0.20  -4.40  39.00  -572.0  4908.0
 55.7828 18.3061  448   0.20  -4.40  39.00  -567.0  4910.0
 55.7828 18.3061  449   0.20  -4.40  39.00  -571.0  4906.0
 55.7828 18.3061  450   0.20  -4.40  39.00  -581.0  4911.0
 55.7828 18.3061  451   0.20  -4.40  39.00  -579.0  4909.0
 55.7828 18.3061  452   0.20  -4.40  39.00  -571.0  4905.0
 55.7828 18.3061  453   0.20  -4.40  39.00  -575.0  4907.0
 55.7828 18.3061  454   0.20  -4.40  39.00  -580.0  4913.0
 55.7828 18.3061  455   0.20  -4.40  39.00  -579.0  4909.0
 55.7828 18.3061  456   0.20  -4.40  39.00  -567.0  4913.0
 55.7828 18.3061  457   0.20  -4.40  39.00  -572.0  4909.0
 55.7828 18.3061  458   0.20  -4.40  39.00  -581.0  4901.0
 55.7828 18.3061  459   0.20  -4.40  39.00  -571.0  4905.0
 55.7828 18.3061  460   0.20  -4.40  39.00  -567.0  4905.0
 55.7828 18.3061  461   0.20  -4.40  39.00  -571.0  4901.0
 55.7828 18.3061  462   0.20  -4.40  39.00  -575.0  4909.0
 55.7828 18.3061  463   0.20  -4.40  39.00  -571.0  4905.0
 55.7827 18.3061  464   0.20  -4.40  39.00  -573.0  4911.0
 55.7827 18.3062  465   0.20  -4.40  39.00  -571.0  4905.0
 55.7828 18.3062  466   0.20  -4.40  39.00  -567.0  4909.0
 55.7828 18.3062  467   0.20  -4.40  39.00  -585.0  4903.0
 55.7828 18.3061  468   0.20  -4.40  39.00  -571.0  4901.0
 55.7828 18.3061  469   0.20  -4.40  39.00  -571.0  4898.0
 55.7828 18.3061  470   0.20  -4.40  39.00  -559.0  4905.0
 55.7828 18.3060  471   0.20  -4.40  39.00  -571.0  4905.0
 55.7828 18.3060  472   0.20  -4.40  39.00  -571.0  4901.0
 55.7827 18.3061  473   0.20  -4.40  39.00  -575.0  4901.0
 55.7827 18.3061  474   0.20  -4.40  39.00  -571.0  4909.0
 55.7827 18.3061  475   0.20  -4.40  39.00  -572.0  4906.0
 55.7827 18.3061  476   0.20  -4.40  39.00  -571.0  4909.0
 55.7828 18.3061  477   0.20  -4.40  39.00  -567.0  4907.0
 55.7828 18.3061  478   0.20  -4.40  39.00  -607.0 -5705.0
 55.7828 18.3061  479   0.20  -4.40  39.00  -615.0 -5705.0
 55.7828 18.3061  480   0.20  -4.40  39.00  -599.0 -5709.0
 55.7828 18.3061  481   0.20  -4.40  39.00  -619.0 -5699.0
 55.7828 18.3061  482   0.20  -4.40  39.00  -611.0 -5699.0
 55.7828 18.3061  483   0.20  -4.40  39.00  -609.0 -5699.0
 55.7828 18.3061  484   0.20  -4.40  39.00  -608.0 -5695.0
 55.7828 18.3061  485   0.20  -4.40  39.00  -609.0 -5711.0
 55.7828 18.3061  486   0.20  -4.40  39.00  -608.0 -5697.0
 55.7828 18.3061  487   0.20  -4.40  39.00  -607.0 -5699.0
 55.7828 18.3061  488   0.20  -4.40  39.00  -604.0 -5698.0
 55.7828 18.3061  489   0.20  -4.40  39.00  -605.0 -5695.0
 55.7828 18.3061  490   0.20  -4.40  39.00  -611.0 -5707.0
 55.7828 18.3061  491   0.20  -4.40  39.00  -615.0 -5703.0
 55.7828 18.3061  492   0.20  -4.40  39.00  -614.0 -5707.0
 55.7828 18.3061  493   0.20  -4.40  39.00  -619.0 -5699.0
 55.7828 18.3061  494   0.20  -4.40  39.00  -707.0 -5711.0
 55.7828 18.3061  495   0.20  -4.40  39.00  -709.0  4849.0
 55.7828 18.3061  496   0.20  -4.40  39.00  -705.0  4839.0
 55.7828 18.3061  497   0.20  -4.40  39.00  -695.0  4845.0
 55.7828 18.3061  498   0.20  -4.40  39.00  -702.0  4844.0
 55.7828 18.3061  499   0.20  -4.40  39.00  -703.0  4839.0
 55.7828 18.3061  500   0.20  -4.40  39.00  -709.0  4837.0
 55.7828 18.3061  501   0.20  -4.40  39.00  -707.0  4836.0
 55.7828 18.3061  502   0.20  -4.40  39.00  -704.0  4833.0
 55.7828 18.3061  503   0.20  -4.40  39.00  -703.0  4843.0
 55.7828 18.3061  504   0.20  -4.40  39.00  -707.0  4839.0
 55.7828 18.3061  505   0.20  -4.40  39.00  -707.0  4833.0
 55.7828 18.3061  506   0.20  -4.40  39.00  -703.0  4837.0
 55.7828 18.3061  507   0.20  -4.40  39.00  -703.0  4829.0
 55.7828 18.3061  508   0.20  -4.40  39.00  -701.0  4833.0
 55.7828 18.3061  509   0.20  -4.40  39.00  -708.0  4833.0
 55.7828 18.3061  510   0.20  -4.40  39.00  -707.0  4829.0
 55.7828 18.3061  511   0.20  -4.40  39.00  -707.0  4833.0
 55.7828 18.3061  512   0.20  -4.40  39.00  -707.0  4825.0
 55.7828 18.3061  513   0.20  -4.40  39.00  -704.0  4833.0
 55.7828 18.3061  514   0.20  -4.40  39.00  -704.0  4829.0
 55.7827 18.3061  515   0.20  -4.40  39.00  -707.0  4827.0
 55.7827 18.3060  516   0.20  -4.40  39.00  -703.0  4829.0
 55.7828 18.3061  517   0.20  -4.40  39.00  -715.0  4825.0
 55.7828 18.3061  518   0.20  -4.40  39.00  -707.0  4826.0
 55.7828 18.3061  519   0.20  -4.40  39.00  -707.0  4825.0
 55.7828 18.3059  520   0.20  -4.40  39.00  -711.0  4821.0
 55.7828 18.3059  521   0.20  -4.40  39.00  -704.0  4825.0
 55.7827 18.3061  522   0.20  -4.40  39.00  -703.0  4821.0
 55.7828 18.3061  523   0.20  -4.40  39.00  -699.0  4823.0
 55.7828 18.3061  524   0.20  -4.40  39.00  -707.0  4825.0
 55.7828 18.3061  525   0.20  -4.40  39.00  -707.0  4831.0
 55.7828 18.3061  526   0.20  -4.40  39.00  -719.0  4837.0
 55.7828 18.3061  527   0.20  -4.40  39.00  -707.0  4809.0
 55.7828 18.3061  528   0.20  -4.40  39.00  -711.0  4820.0
 55.7828 18.3061  529   0.20  -4.40  39.00  -744.0  4821.0
 55.7828 18.3061  530   0.20  -4.40  39.00  -745.0  4061.0
 55.7828 18.3061  531   0.20  -4.40  39.00  -745.0  4053.0
 55.7828 18.3061  532   0.20  -4.40  39.00  -747.0  4053.0
 55.7828 18.3061  533   0.20  -4.40  39.00  -755.0  4055.0
 55.7828 18.3061  534   0.20  -4.40  39.00  -747.0  4053.0
 55.7828 18.3061  535   0.20  -4.40  39.00  -746.0  4047.0
 55.7828 18.3061  536   0.20  -4.40  39.00  -751.0  4059.0
 55.7828 18.3061  537   0.20  -4.40  39.00  -749.0  4051.0
 55.7828 18.3061  538   0.20  -4.40  39.00  -746.0  4052.0
 55.7828 18.3061  539   0.20  -4.40  39.00  -741.0  4053.0
 55.7828 18.3061  540   0.20  -4.40  39.00  -745.0  4053.0
 55.7828 18.3061  541   0.20  -4.40  39.00  -747.0  4053.0
 55.7828 18.3061  542   0.20  -4.40  39.00  -743.0  4053.0
 55.7828 18.3061  543   0.20  -4.40  39.00  -748.0  4059.0
 55.7828 18.3061  544   0.20  -4.40  39.00  -747.0  4057.0
 55.7828 18.3061  545   0.20  -4.40  39.00  -751.0  4053.0
 55.7828 18.3061  546   0.20  -4.40  39.00  -755.0  4053.0
 55.7828 18.3061  547   0.20  -4.40  39.00  -745.0  4055.0
 55.7828 18.3061  548   0.20  -4.40  39.00  -747.0  4053.0
 55.7828 18.3061  549   0.20  -4.40  39.00  -751.0  4052.0
 55.7828 18.3061  550   0.20  -4.40  39.00  -749.0  4052.0
 55.7828 18.3061  551   0.20  -4.40  39.00  -743.0  4051.0
 55.7828 18.3061  552   0.20  -4.40  39.00  -753.0  4057.0
 55.7828 18.3061  553   0.20  -4.40  39.00  -747.0  4053.0
 55.7828 18.3061  554   0.20  -4.40  39.00  -755.0  4061.0
 55.7828 18.3061  555   0.20  -4.40  39.00  -753.0  4057.0
 55.7828 18.3061  556   0.20  -4.40  39.00  -753.0  4055.0
 55.7828 18.3061  557   0.20  -4.40  39.00  -745.0  4049.0
 55.7828 18.3061  558   0.20  -4.40  39.00  -755.0  4045.0
 55.7828 18.3061  559   0.20  -4.40  39.00  -751.0  4060.0
 55.7828 18.3061  560   0.20  -4.40  39.00  -747.0  4049.0
 55.7828 18.3061  561   0.20  -4.40  39.00  -736.0  4049.0
 55.7828 18.3061  562   0.20  -4.40  39.00  -747.0  4045.0
 55.7828 18.3061  563   0.20  -4.40  39.00  -753.0  4057.0
 55.7828 18.3061  564   0.20  -4.40  39.00  -745.0  4057.0
 55.7828 18.3061  565   0.20  -4.40  39.00  -751.0  4051.0
 55.7828 18.3061  566   0.20  -4.40  39.00  -743.0  4045.0
 55.7828 18.3061  567   0.20  -4.40  39.00  -743.0  4053.0
 55.7828 18.3061  568   0.20  -4.40  39.00  -749.0  4040.0
 55.7828 18.3061  569   0.20  -4.40  39.00  -747.0  4050.0
 55.7828 18.3061  570   0.20  -4.40  39.00  -751.0  4043.0
 55.7828 18.3061  571   0.20  -4.40  39.00  -747.0  4047.0
 55.7828 18.3061  572   0.20  -4.40  39.00  -747.0  4049.0
 55.7828 18.3061  573   0.20  -4.40  39.00  -749.0  4052.0
 55.7828 18.3061  574   0.20  -4.40  39.00  -715.0  4049.0
 55.7828 18.3061  575   0.20  -4.40  39.00  -719.0  2447.0
 55.7828 18.3061  576   0.20  -4.40  39.00  -713.0  2453.0
 55.7828 18.3061  577   0.20  -4.40  39.00  -715.0  2445.0
 55.7828 18.3061  578   0.20  -4.40  39.00  -715.0  2443.0
 55.7828 18.3061  579   0.20  -4.40  39.00  -707.0  2447.0
 55.7828 18.3061  580   0.20  -4.40  39.00  -719.0  2449.0
 55.7828 18.3061  581   0.20  -4.40  39.00  -719.0  2453.0
 55.7827 18.3061  582   0.20  -4.40  39.00  -711.0  2449.0
 55.7827 18.3061  583   0.20  -4.40  39.00  -725.0  2447.0
 55.7828 18.3060  584   0.20  -4.40  39.00  -715.0  2447.0
 55.7828 18.3060  585   0.20  -4.40  39.00  -711.0  2452.0
 55.7827 18.3061  586   0.20  -4.40  39.00  -719.0  2437.0
 55.7827 18.3061  587   0.20  -4.40  39.00  -727.0  2445.0
 55.7827 18.3060  588   0.20  -4.40  39.00  -709.0  2445.0
 55.7828 18.3062  589   0.20  -4.40  39.00  -707.0  2445.0
 55.7828 18.3060  590   0.20  -4.40  39.00  -715.0  2445.0
 55.7828 18.3060  591   0.20  -4.40  39.00  -715.0  2454.0
 55.7828 18.3060  592   0.20  -4.40  39.00  -711.0  2443.0
 55.7828 18.3061  593   0.20  -4.40  39.00  -720.0  2464.0
 55.7828 18.3061  594   0.20  -4.40  39.00  -720.0  2441.0
 55.7827 18.3060  595   0.20  -4.40  39.00  -717.0  2453.0
 55.7827 18.3061  596   0.20  -4.40  39.00  -719.0  2441.0
 55.7827 18.3061  597   0.20  -4.40  39.00  -715.0  2445.0
 55.7828 18.3061  598   0.20  -4.40  39.00  -716.0  2459.0
 55.7828 18.3061  599   0.20  -4.40  39.00  -719.0  2444.0
 55.7828 18.3061  600   0.20  -4.40  39.00  -720.0  2445.0
 55.7828 18.3061  601   0.20  -4.40  39.00  -713.0  2447.0
 55.7828 18.3061  602   0.20  -4.40  39.00  -715.0  2445.0
 55.7828 18.3061  603   0.20  -4.40  39.00  -715.0  2447.0
 55.7828 18.3061  604   0.20  -4.40  39.00  -719.0  2457.0
 55.7828 18.3061  605   0.20  -4.40  39.00  -719.0  2453.0
 55.7828 18.3061  606   0.20  -4.40  39.00  -719.0  2445.0
 55.7828 18.3061  607   0.20  -4.40  39.00  -723.0  2452.0
 55.7828 18.3061  608   0.20  -4.40  39.00  -709.0  2445.0
 55.7827 18.3061  609   0.20  -4.40  39.00  -723.0  2452.0
 55.7827 18.3061  610   0.20  -4.40  39.00  -715.0  2443.0
 55.7828 18.3061  611   0.20  -4.40  39.00  -719.0  2449.0
 55.7828 18.3061  612   0.20  -4.40  39.00  -725.0  2449.0
 55.7828 18.3061  613   0.20  -4.40  39.00  -707.0  2455.0
 55.7828 18.3061  614   0.20  -4.40  39.00  -719.0  2449.0
 55.7828 18.3061  615   0.20  -4.40  39.00  -713.0  2443.0
 55.7828 18.3061  616   0.20  -4.40  39.00  -713.0  2447.0
 55.7828 18.3061  617   0.20  -4.40  39.00  -723.0  2445.0
 55.7828 18.3061  618   0.20  -4.40  39.00  -715.0  2445.0
 55.7828 18.3061  619   0.20  -4.40  39.00  -645.0  2448.0
 55.7828 18.3061  620   0.20  -4.40  39.00  -643.0   561.0
 55.7828 18.3061  621   0.20  -4.40  39.00  -636.0   553.0
 55.7828 18.3061  622   0.20  -4.40  39.00  -631.0   557.0
 55.7828 18.3061  623   0.20  -4.40  39.00  -635.0   553.0
 55.7828 18.3061  624   0.20  -4.40  39.00  -639.0   563.0
 55.7828 18.3061  625   0.20  -4.40  39.00  -641.0   565.0
 55.7828 18.3061  626   0.20  -4.40  39.00  -647.0   556.0
 55.7828 18.3061  627   0.20  -4.40  39.00  -651.0   553.0
 55.7828 18.3061  628   0.20  -4.40  39.00  -635.0   557.0
 55.7828 18.3061  629   0.20  -4.40  39.00  -639.0   555.0
 55.7828 18.3061  630   0.20  -4.40  39.00  -643.0   561.0
 55.7828 18.3061  631   0.20  -4.40  39.00  -636.0   557.0
 55.7828 18.3061  632   0.20  -4.40  39.00  -641.0   553.0
 55.7828 18.3061  633   0.20  -4.40  39.00  -645.0   564.0
 55.7828 18.3061  634   0.20  -4.40  39.00  -643.0   565.0
 55.7828 18.3061  635   0.20  -4.40  39.00  -643.0   565.0
 55.7828 18.3061  636   0.20  -4.40  39.00  -643.0   559.0
 55.7828 18.3061  637   0.20  -4.40  39.00  -639.0   561.0
 55.7828 18.3061  638   0.20  -4.40  39.00  -639.0   561.0
 55.7828 18.3061  639   0.20  -4.40  39.00  -643.0   559.0
 55.7828 18.3061  640   0.20  -4.40  39.00  -636.0   561.0
 55.7828 18.3061  641   0.20  -4.40  39.00  -643.0   557.0
 55.7828 18.3061  642   0.20  -4.40  39.00  -639.0   559.0
 55.7828 18.3061  643   0.20  -4.40  39.00  -638.0   554.0
 55.7828 18.3061  644   0.20  -4.40  39.00  -643.0   557.0
 55.7828 18.3061  645   0.20  -4.40  39.00  -641.0   565.0
 55.7828 18.3061  646   0.20  -4.40  39.00  -643.0   561.0
 55.7828 18.3061  647   0.20  -4.40  39.00  -639.0   561.0
 55.7828 18.3061  648   0.20  -4.40  39.00  -640.0   561.0
 55.7828 18.3061  649   0.20  -4.40  39.00  -640.0   549.0
 55.7828 18.3061  650   0.20  -4.40  39.00  -643.0   561.0
 55.7828 18.3061  651   0.20  -4.40  39.00  -631.0   561.0
 55.7828 18.3061  652   0.20  -4.40  39.00  -640.0   561.0
 55.7828 18.3061  653   0.20  -4.40  39.00  -640.0   564.0
 55.7828 18.3061  654   0.20  -4.40  39.00  -639.0   559.0
 55.7828 18.3061  655   0.20  -4.40  39.00  -645.0   567.0
 55.7828 18.3061  656   0.20  -4.40  39.00  -635.0   561.0
 55.7827 18.3061  657   0.20  -4.40  39.00  -651.0   561.0
 55.7827 18.3061  658   0.20  -4.40  39.00  -643.0   557.0
 55.7828 18.3060  659   0.20  -4.40  39.00  -644.0   565.0
 55.7828 18.3060  660   0.20  -4.40  39.00  -647.0   568.0
 55.7827 18.3061  661   0.20  -4.40  39.00  -655.0   -12.0
 55.7827 18.3061  662   0.20  -4.40  39.00  -663.0    -4.0
 55.7827 18.3061  663   0.20  -4.40  39.00  -661.0    -7.0
 55.7827 18.3061  664   0.20  -4.40  39.00  -655.0   -19.0
 55.7827 18.3061  665   0.20  -4.40  39.00  -652.0   -19.0
 55.7828 18.3061  666   0.20  -4.40  39.00  -655.0   -15.0
 55.7828 18.3061  667   0.20  -4.40  39.00  -661.0   -13.0
 55.7828 18.3061  668   0.20  -4.40  39.00  -651.0   -11.0
 55.7828 18.3061  669   0.20  -4.40  39.00  -651.0   -15.0
 55.7828 18.3061  670   0.20  -4.40  39.00  -653.0    -3.0
 55.7828 18.3061  671   0.20  -4.40  39.00  -660.0    -9.0
 55.7828 18.3061  672   0.20  -4.40  39.00  -661.0   -16.0
 55.7828 18.3061  673   0.20  -4.40  39.00  -655.0   -10.0
 55.7828 18.3061  674   0.20  -4.40  39.00  -659.0   -13.0
 55.7828 18.3061  675   0.20  -4.40  39.00  -670.0   -12.0
 55.7827 18.3061  676   0.20  -4.40  39.00  -655.0   -12.0
 55.7827 18.3061  677   0.20  -4.40  39.00  -651.0   -11.0
 55.7828 18.3061  678   0.20  -4.40  39.00  -666.0   -19.0
 55.7828 18.3061  679   0.20  -4.40  39.00  -661.0   -17.0
 55.7828 18.3061  680   0.20  -4.40  39.00  -659.0   -11.0
 55.7828 18.3061  681   0.20  -4.40  39.00  -657.0   -11.0
 55.7828 18.3061  682   0.20  -4.40  39.00  -659.0   -23.0
 55.7828 18.3061  683   0.20  -4.40  39.00  -659.0    -9.0
 55.7828 18.3061  684   0.20  -4.40  39.00  -655.0   -11.0
 55.7828 18.3061  685   0.20  -4.40  39.00  -651.0   -11.0
 55.7828 18.3061  686   0.20  -4.40  39.00  -655.0   -23.0
 55.7828 18.3061  687   0.20  -4.40  39.00  -652.0   -15.0
 55.7828 18.3061  688   0.20  -4.40  39.00  -659.0   -19.0
 55.7828 18.3061  689   0.20  -4.40  39.00  -651.0   -11.0
 55.7828 18.3061  690   0.20  -4.40  39.00  -660.0    -3.0
 55.7828 18.3061  691   0.20  -4.40  39.00  -663.0   -15.0
 55.7828 18.3061  692   0.20  -4.40  39.00  -657.0    -7.0
 55.7828 18.3061  693   0.20  -4.40  39.00  -663.0   -11.0
 55.7828 18.3061  694   0.20  -4.40  39.00  -661.0   -15.0
 55.7828 18.3061  695   0.20  -4.40  39.00  -657.0   -11.0
 55.7828 18.3061  696   0.20  -4.40  39.00  -655.0    -7.0
 55.7828 18.3061  697   0.20  -4.40  39.00  -659.0   -13.0
 55.7828 18.3061  698   0.20  -4.40  39.00  -652.0    -7.0
 55.7828 18.3061  699   0.20  -4.40  39.00  -655.0   -11.0
 55.7828 18.3061  700   0.20  -4.40  39.00  -651.0  -103.0
 55.7828 18.3061  701   0.20  -4.40  39.00  -659.0   -98.0
 55.7828 18.3061  702   0.20  -4.40  39.00  -652.0   -95.0
 55.7828 18.3061  703   0.20  -4.40  39.00  -572.0  3197.0
 55.7828 18.3061  704   0.20  -4.40  39.00  -579.0  3193.0
 55.7828 18.3061  705   0.20  -4.40  39.00  -575.0  3197.0
 55.7828 18.3061  706   0.20  -4.40  39.00  -571.0  3189.0
 55.7828 18.3061  707   0.20  -4.40  39.00  -571.0  3197.0
 55.7828 18.3061  708   0.20  -4.40  39.00  -571.0  3198.0
 55.7828 18.3061  709   0.20  -4.40  39.00  -571.0  3197.0
 55.7828 18.3061  710   0.20  -4.40  39.00  -571.0  3193.0
 55.7828 18.3061  711   0.20  -4.40  39.00  -575.0  3197.0
 55.7828 18.3061  712   0.20  -4.40  39.00  -567.0  3197.0
 55.7828 18.3061  713   0.20  -4.40  39.00  -568.0  3200.0
 55.7828 18.3061  714   0.20  -4.40  39.00  -569.0  3189.0
 55.7828 18.3061  715   0.20  -4.40  39.00  -572.0  3193.0
 55.7828 18.3061  716   0.20  -4.40  39.00  -567.0  3201.0
 55.7828 18.3061  717   0.20  -4.40  39.00  -571.0  3193.0
 55.7828 18.3061  718   0.20  -4.40  39.00  -572.0  3193.0
 55.7828 18.3061  719   0.20  -4.40  39.00  -573.0  3200.0
 55.7828 18.3061  720   0.20  -4.40  39.00  -572.0  3201.0
 55.7828 18.3061  721   0.20  -4.40  39.00  -560.0  3377.0
 55.7828 18.3061  722   0.20  -4.40  39.00  -555.0  3373.0
 55.7828 18.3061  723   0.20  -4.40  39.00  -567.0  3380.0
 55.7828 18.3061  724   0.20  -4.40  39.00  -559.0  3381.0
 55.7828 18.3061  725   0.20  -4.40  39.00  -563.0  3373.0
 55.7828 18.3061  726   0.20  -4.40  39.00  -563.0  3377.0
 55.7828 18.3061  727   0.20  -4.40  39.00  -567.0  3373.0
 55.7828 18.3061  728   0.20  -4.40  39.00  -557.0  3380.0
 55.7828 18.3061  729   0.20  -4.40  39.00  -563.0  3373.0
 55.7828 18.3061  730   0.20  -4.40  39.00  -563.0  3380.0
 55.7828 18.3061  731   0.20  -4.40  39.00  -561.0  3381.0
 55.7828 18.3061  732   0.20  -4.40  39.00  -561.0  3385.0
 55.7828 18.3061  733   0.20  -4.40  39.00  -567.0  3381.0
 55.7828 18.3061  734   0.20  -4.40  39.00  -567.0  3379.0
 55.7828 18.3061  735   0.20  -4.40  39.00  -567.0  3371.0
 55.7828 18.3061  736   0.20  -4.40  39.00  -565.0  3379.0
 55.7828 18.3061  737   0.20  -4.40  39.00  -563.0  3377.0
 55.7828 18.3061  738   0.20  -4.40  39.00  -563.0  3373.0
 55.7828 18.3061  739   0.20  -4.40  39.00  -539.0  2565.0
 55.7827 18.3060  740   0.20  -4.40  39.00  -539.0  2576.0
 55.7827 18.3060  741   0.20  -4.40  39.00  -535.0  2564.0
 55.7828 18.3061  742   0.20  -4.40  39.00  -539.0  2573.0
 55.7828 18.3061  743   0.20  -4.40  39.00  -534.0  2564.0
 55.7828 18.3061  744   0.20  -4.40  39.00  -535.0  2575.0
 55.7828 18.3061  745   0.20  -4.40  39.00  -544.0  2569.0
 55.7828 18.3061  746   0.20  -4.40  39.00  -539.0  2572.0
 55.7828 18.3061  747   0.20  -4.40  39.00  -547.0  2563.0
 55.7828 18.3060  748   0.20  -4.40  39.00  -537.0  2568.0
 55.7828 18.3061  749   0.20  -4.40  39.00  -541.0  2569.0
 55.7828 18.3061  750   0.20  -4.40  39.00  -539.0  2569.0
 55.7828 18.3061  751   0.20  -4.40  39.00  -547.0  2573.0
 55.7828 18.3061  752   0.20  -4.40  39.00  -539.0  2565.0
 55.7828 18.3061  753   0.20  -4.40  39.00  -542.0  2573.0
 55.7828 18.3061  754   0.20  -4.40  39.00  -540.0  2564.0
 55.7828 18.3061  755   0.20  -4.40  39.00  -536.0  2569.0
 55.7828 18.3061  756   0.20  -4.40  39.00  -543.0  2569.0
 55.7828 18.3061  757   0.20  -4.40  39.00  -527.0  2561.0
 55.7828 18.3061  758   0.20  -4.40  39.00  -544.0  2565.0
 55.7828 18.3061  759   0.20  -4.40  39.00  -543.0  2571.0
 55.7828 18.3061  760   0.20  -4.40  39.00  -539.0  2568.0
 55.7828 18.3061  761   0.20  -4.40  39.00  -539.0  2564.0
 55.7828 18.3061  762   0.20  -4.40  39.00  -539.0  2567.0
 55.7828 18.3061  763   0.20  -4.40  39.00  -541.0  2561.0
 55.7828 18.3061  764   0.20  -4.40  39.00  -529.0  2568.0
