 53.1890 17.1823  142   1.20   0.74  25.97   0.00  3841.0 -4783.0
 53.1890 17.1823  143   1.20   0.74  25.97   0.00  4043.0  4636.0
 53.1890 17.1823  144   1.20   0.74  25.97   0.00  4105.0  2505.0
 53.1890 17.1823  145   1.20   0.74  25.97   0.00  4237.0   580.0
 53.1890 17.1823  146   1.20   0.74  25.97   0.00  4387.0 -1599.0
 53.1890 17.1823  147   1.20   0.74  25.97   0.00  4517.0 -3783.0
 53.1890 17.1823  148   1.20   0.74  25.97   0.00  4473.0 -5727.0
 53.1890 17.1823  149   1.20   0.74  25.97   0.00  4703.0  3863.0
 53.1890 17.1822  150   1.20   0.74  25.97   0.00  4779.0  1961.0
 53.1890 17.1823  151   1.20   0.74  27.20   0.00  4874.0  -263.0
 53.1890 17.1823  152   1.20   0.74  27.20   0.00  4916.0 -2515.0
 53.1890 17.1822  153   1.20   0.74  27.20   0.00  5017.0 -4683.0
 53.1890 17.1823  154   1.20   0.74  27.20   0.00  5073.0  5057.0
 53.1890 17.1823  155   1.20   0.74  27.20   0.00  5143.0  3097.0
 53.1890 17.1822  156   1.20   0.74  27.20   0.00  5133.0  1283.0
 53.1890 17.1823  157   1.20   0.74  27.20   0.00  5145.0  -981.0
 53.1890 17.1823  158   1.20   0.74  27.20   0.00  5156.0 -2807.0
 53.1890 17.1823  159   1.20   0.74  27.20   0.00  5220.0 -4492.0
 53.1890 17.1822  160   1.20   0.74  27.20   0.00  5225.0  5417.0
 53.1890 17.1823  161   1.20   0.74  27.20   0.00  5349.0  3429.0
 53.1890 17.1823  162   1.20   0.74  28.35   0.00  5332.0  1369.0
 53.1890 17.1822  163   1.20   0.74  28.35   0.00  5421.0  -345.0
 53.1890 17.1822  164   1.20   0.74  28.35   0.00  5413.0 -1740.0
 53.1890 17.1822  165   1.20   0.74  28.35   0.00  5405.0 -3416.0
 53.1890 17.1822  166   1.20   0.74  28.35   0.00  5489.0 -4723.0
 53.1890 17.1823  167   1.20   0.74  28.35   0.00  5515.0  5501.0
 53.1890 17.1822  168   1.20   0.74  28.35   0.00  5517.0  4160.0
 53.1890 17.1823  169   1.20   0.74  28.35   0.00  5493.0  2757.0
 53.1890 17.1823  170   1.20   0.74  28.35   0.00  5513.0  1487.0
 53.1890 17.1823  171   1.20   0.74  28.35   0.00  5500.0   305.0
 53.1890 17.1823  172   1.20   0.74  29.22   0.00  5517.0  -847.0
 53.1890 17.1822  173   1.20   0.74  29.22   0.00  5560.0 -2263.0
 53.1890 17.1823  174   1.20   0.74  29.22   0.00  5465.0 -3093.0
 53.1890 17.1823  175   1.20   0.74  29.22   0.00  5540.0 -3966.0
 53.1890 17.1823  176   1.20   0.74  29.22   0.00  5543.0 -4999.0
 53.1890 17.1823  177   1.20   0.74  29.22   0.00  5559.0  5653.0
 53.1890 17.1822  178   1.20   0.74  29.22   0.00  5542.0  4897.0
